HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12
40367511,40367512,40360317,8.51,57.1,21.3,16.23,70.2,1,0.000,2,4,10,4120473490
40367512,40366910,40360317,5.79,51.5,69.1,10.11,708.6,1,0.000,3,3,10,4120473490
40367513,40366912,40360317,3.28,53.5,33.3,7.79,122.5,1,0.000,2,4,10,4120471030
40367633,40367237,40340055,4.19,122.2,8.3,28.67,28.7,1,0.013,1,4,8,4121317690
40367634,40366779,40276558,4.63,502.7,8.8,20.88,20.9,1,0.009,1,4,9,4120464310
40367635,40365359,40276558,11.87,483.8,19.5,29.16,29.2,1,0.010,1,5,8,4121314410
40367636,40366138,40276558,7.59,471.5,47.7,11.43,351.2,1,0.137,3,3,7,4120469790
40367637,40365126,40276558,13.97,438.5,25.3,48.87,48.9,1,0.018,1,3,8,4120466840
40367638,40367361,40276558,1.28,453.7,5.6,11.44,11.4,1,0.004,1,4,9,4120472160
40367639,40369486,40276558,2.10,515.3,20.9,3.15,76.5,1,0.056,2,3,8,4120476340
40367640,40367766,40276558,6.62,527.5,13.2,41.41,41.4,1,0.012,1,4,8,4120474230
40367641,40367766,40276558,4.44,527.5,24.8,7.29,128.3,1,0.020,3,3,8,4120474230
40367642,40367767,40276558,4.84,530.0,51.5,28.17,467.5,1,0.065,3,2,8,4120474240
40367643,40367642,40276558,3.02,534.8,9.3,28.82,28.8,1,0.004,1,3,9,4120474240
40367644,40366576,40364888,4.90,9.5,42.1,12.76,562.5,1,0.036,3,2,8,4121318040
40367645,40367909,40363583,6.73,32.4,54.0,26.52,419.4,1,0.000,4,1,10,4120474260
40367646,40367647,40360317,7.61,58.4,16.8,11.43,52.5,1,0.000,2,4,10,4121318600
40367647,40367512,40360317,1.30,57.3,63.4,10.61,628.3,1,0.000,3,3,10,4120473490
40367648,40367251,40360317,1.63,37.2,18.1,1.82,37.5,1,0.000,2,4,10,4120468920
40367649,40367375,40360317,0.93,53.3,24.2,0.66,69.5,1,0.000,2,4,10,4121317950
40367650,40365491,40365605,11.65,6.7,36.5,24.51,149.1,1,0.000,2,2,10,4120471590
40367651,40365951,40365605,9.13,21.7,38.0,26.01,155.1,1,0.000,2,1,10,4120472220
40367652,40367651,40365605,0.71,30.8,28.8,1.33,115.1,1,0.000,2,1,10,4120472220
40367653,40367652,40365605,3.48,31.7,9.1,14.09,14.1,1,0.000,1,2,10,4120472220
40367654,40366689,40417973,10.61,2699.2,28.7,22.20,119.4,0,0.014,2,2,8,4120473150
40367757,40367904,40276558,1.93,527.8,6.9,14.58,14.6,1,0.007,1,6,9,4120475580
40367758,40367023,40276558,3.15,503.6,83.5,8.29,1516.1,1,0.820,4,3,7,4120464310
40367759,40366780,40276558,6.26,486.2,11.1,29.83,29.8,1,0.011,1,5,8,4120463730
40367760,40367506,40276558,1.17,481.7,11.3,1.16,35.2,1,0.012,2,4,8,4120461700
40367761,40366383,40276558,6.17,445.0,76.3,14.25,707.3,1,0.392,3,2,7,4120472790
40367762,40366383,40276558,6.78,445.0,433.3,31.32,28089.3,1,30.273,6,1,5,4120472800
40367763,40367762,40276558,1.43,451.6,426.7,5.80,28003.7,1,30.354,6,1,5,4120472800
40367764,40367763,40276558,4.29,453.0,10.6,19.72,19.7,1,0.009,1,2,9,4120472800
40367765,40369486,40276558,9.95,515.4,20.6,40.06,40.1,1,0.029,1,4,8,4120476340
40367766,40368263,40276558,0.46,526.9,25.4,0.17,169.9,1,0.032,3,3,8,4120474230
40367767,40368263,40276558,3.09,526.9,54.6,8.45,708.3,1,0.095,4,2,8,4120474450
40367768,40367642,40276558,0.58,534.9,46.5,0.50,410.5,1,0.057,3,2,8,4120474240
40367769,40367768,40276558,3.61,535.3,12.7,14.91,14.9,1,0.002,1,3,9,4120474240
40367770,40367362,40361949,5.51,65.0,10.3,38.78,38.8,1,0.007,1,2,9,4120473130
40367771,40367362,40361949,1.93,65.1,8.1,11.60,11.6,1,0.002,1,3,9,4120473130
40367772,40368025,40364888,4.33,35.8,39.6,8.95,196.6,1,0.010,2,2,8,4120475060
40367773,40367772,40364888,2.24,40.2,35.1,4.47,166.3,1,0.008,2,2,9,4120475060
40367774,40367775,40363583,3.14,44.0,9.1,13.92,13.9,1,0.000,1,3,10,4120473810
40367775,40367370,40363583,4.13,39.9,25.2,5.97,59.9,1,0.002,2,2,9,4120473810
40367776,40367130,40367129,10.98,4.5,50.5,34.14,294.5,1,0.000,3,1,10,4120473310
40367777,40367778,40360317,3.06,60.2,15.8,4.31,49.9,1,0.000,2,4,10,4121318600
40367778,40367647,40360317,1.66,58.6,62.1,2.32,565.2,1,0.000,3,3,10,4121318600
40367779,40366911,40360317,6.59,37.0,12.0,32.31,32.3,1,0.000,1,3,10,4121318260
40367780,40367252,40360317,3.83,52.7,10.9,18.73,18.7,1,0.000,1,4,10,4121317950
40367781,40367651,40365605,0.88,31.0,7.0,13.93,13.9,1,0.000,1,2,10,4120472220
40367782,40367654,40417973,10.82,2709.6,14.7,33.48,33.5,0,0.004,1,3,9,4120473150
40367903,40367123,40340055,3.26,129.8,8.2,17.41,17.4,1,0.008,1,3,9,4121317690
40367904,40368633,40276558,1.89,526.0,9.3,5.63,48.9,1,0.022,2,5,8,4120475580
40367905,40366474,40276558,6.83,480.3,12.5,26.52,26.5,1,0.009,1,5,9,4120469890
40367906,40366572,40361949,5.34,31.8,17.4,14.25,109.4,1,0.024,3,2,8,4120468550
40367907,40368270,40370094,3.80,38.4,8.3,24.85,24.9,1,0.006,1,2,9,4121319830
40367908,40367369,40364888,2.08,60.8,7.4,14.09,14.1,1,0.001,1,3,9,4120471780
40367909,40367910,40363583,4.84,27.8,58.7,10.44,687.2,1,0.000,4,1,10,4120474490
40367910,40367029,40363583,3.97,23.7,62.8,8.29,804.5,1,0.000,4,1,10,4120472000
40367911,40365848,40365605,9.36,4.4,18.8,29.01,29.0,1,0.000,1,3,10,4120471800
40368007,40367904,40276558,2.54,527.7,7.6,28.68,28.7,1,0.013,1,5,8,4120475580
40368008,40368009,40276558,3.50,507.9,8.3,18.73,18.7,1,0.008,1,4,9,4120464310
40368009,40367758,40276558,1.17,506.9,80.1,1.33,1489.9,1,0.817,4,3,7,4120464310
40368010,40365940,40276558,9.61,487.1,15.7,32.32,32.3,1,0.014,1,3,8,4121316270
40368011,40367760,40276558,1.64,482.7,10.0,16.25,16.3,1,0.006,1,5,9,4120461700
40368012,40367506,40276558,2.75,481.5,11.0,15.09,15.1,1,0.005,1,5,9,4120461700
40368013,40366138,40276558,8.92,471.3,14.7,29.34,29.3,1,0.010,1,4,8,4120469790
40368014,40366381,40276558,6.73,440.1,70.3,23.53,593.3,1,0.368,4,3,7,4120472780
40368015,40368753,40276558,4.99,516.7,9.9,20.04,20.0,1,0.017,1,4,8,4120476490
40368016,40368753,40276558,2.33,516.9,9.8,15.07,15.1,1,0.010,1,3,8,4120476490
40368017,40368018,40361949,0.54,37.7,5.8,10.28,10.3,1,0.002,1,4,9,4120468550
40368018,40367906,40361949,0.58,37.3,7.8,0.17,32.2,1,0.006,2,3,9,4120468550
40368019,40366046,40365944,15.04,4.9,40.5,45.24,110.0,1,0.063,2,2,8,4120472480
40368020,40368022,40364888,0.89,30.3,10.0,21.38,21.4,1,0.001,1,5,9,4121319060
40368021,40368022,40364888,3.22,30.4,12.7,19.55,19.5,1,0.001,1,4,9,4121319060
40368022,40368637,40364888,4.13,26.4,16.7,21.88,62.8,1,0.003,2,4,9,4121319060
40368023,40367644,40364888,3.90,14.3,37.4,11.27,257.8,1,0.016,2,2,8,4120474250
40368024,40368023,40364888,1.84,18.3,7.9,12.60,12.6,1,0.001,1,3,9,4120474250
40368025,40368129,40364888,6.33,29.4,45.9,21.37,252.4,1,0.011,2,2,8,4120475060
40368122,40366474,40276558,9.13,480.3,16.0,25.03,25.0,1,0.009,1,4,9,4120469890
40368123,40367906,40361949,3.42,37.1,12.1,10.94,63.0,1,0.013,2,2,8,4120468550
40368124,40366783,40361949,5.94,57.8,38.8,11.60,276.9,1,0.073,3,1,8,4120473140
40368125,40368124,40361949,0.54,63.7,6.6,10.45,10.4,1,0.002,1,2,9,4120473140
40368126,40366043,40365944,9.31,12.8,53.4,13.59,314.8,1,0.178,3,1,7,4120472470
40368127,40368756,40370094,4.08,35.4,11.0,17.56,17.6,1,0.001,1,2,9,4121319830
40368128,40366577,40364888,9.14,18.4,56.9,23.53,491.5,1,0.024,3,2,8,4120470690
40368129,40368128,40364888,2.02,27.4,47.9,3.15,269.2,1,0.012,2,2,8,4120475060
40368130,40368129,40364888,1.59,29.4,6.3,13.59,13.6,1,0.001,1,3,9,4120475060
40368131,40367128,40363583,4.07,22.5,43.5,6.46,225.4,1,0.000,2,2,10,4120473300
40368132,40367371,40363583,5.48,24.3,11.3,22.38,22.4,1,0.000,1,3,10,4120473300
40368133,40368134,40367373,3.23,5.3,7.9,18.23,18.2,1,0.000,1,4,10,4120473670
40368134,40367373,40367373,3.39,2.0,101.6,9.45,1960.2,1,0.000,4,2,10,4120473670
40368135,40367648,40360317,2.51,38.9,8.0,13.43,13.4,1,0.000,1,5,10,4120468920
40368257,40367021,40276558,7.04,542.6,206.1,21.05,6549.0,1,7.790,4,2,6,4120472770
40368258,40368257,40276558,0.88,549.6,5.6,10.28,10.3,1,0.005,1,3,9,4120472770
40368259,40367758,40276558,2.63,506.9,7.9,17.91,17.9,1,0.008,1,4,9,4120464310
40368260,40367763,40276558,2.10,453.2,425.1,14.59,27978.2,1,30.387,6,1,5,4120472800
40368261,40370821,40276558,3.15,495.2,9.4,21.70,21.7,1,0.012,1,3,8,4120477510
40368262,40370821,40276558,8.93,495.2,15.9,26.17,26.2,1,0.017,1,2,8,4120477510
40368263,40368754,40276558,2.10,525.0,56.5,2.15,880.3,1,0.127,4,2,7,4120476490
40368264,40368754,40276558,1.25,524.8,8.4,13.93,13.9,1,0.002,1,3,9,4120476490
40368265,40368018,40361949,1.58,37.7,7.4,21.72,21.7,1,0.004,1,3,9,4120468550
40368266,40368123,40361949,1.66,40.5,8.7,4.31,36.1,1,0.007,2,2,9,4120468550
40368267,40368266,40361949,1.84,42.1,7.1,15.58,15.6,1,0.003,1,2,9,4120468550
